Link of Listing,Home Type,City,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/875-Elsmere-Pl-Bronx-NY-10460/79720206_zpid/,MULTI_FAMILY,Bronx,"875 Elsmere Place, Bronx, NY 10460",For Sale by Agent,"$965,000",Sweet Key Realty Group Inc
https://www.zillow.com/homedetails/3721-Pratt-Ave-2FAM-Bronx-NY-10466/2057636406_zpid/,MULTI_FAMILY,Bronx,"3721 Pratt Ave #2FAM, Bronx, NY 10466",For Sale by Agent,"$950,000",Penthouse Realty & Management CO INC
https://www.zillow.com/homedetails/4590-Henry-Hudson-Pkwy-E-Bronx-NY-10471/29852674_zpid/,SINGLE_FAMILY,Bronx,"4590 Henry Hudson Pkwy E, Bronx, NY 10471",For Sale by Agent,"$1,499,000",Exit Realty First Choice
https://www.zillow.com/homedetails/262-Zerega-Aveune-Bronx-NY-10473/2087785700_zpid/,MULTI_FAMILY,Bronx,"262 Zerega Ave, Bronx, NY 10473",For Sale by Agent,"$980,000",Century Homes Realty Group LLC
https://www.zillow.com/homedetails/2108-Bathgate-Ave-Bronx-NY-10457/83178167_zpid/,MULTI_FAMILY,Bronx,"2108 Bathgate Avenue, Bronx, NY 10457",For Sale by Agent,"$950,000",Christie's Int. Real Estate
https://www.zillow.com/homedetails/3743-Paulding-Ave-Bronx-NY-10469/29827737_zpid/,SINGLE_FAMILY,Bronx,"3743 Paulding Avenue, Bronx, NY 10469",For Sale by Agent,"$599,000",RE/MAX Distinguished Hms.&Prop
https://www.zillow.com/homedetails/448-Turneur-Ave-Bronx-NY-10473/29791700_zpid/,SINGLE_FAMILY,Bronx,"448 Turneur Ave, Bronx, NY 10473",For Sale by Agent,"$699,000",Keystone Realty USA Corp
https://www.zillow.com/homedetails/1538-Bryant-Ave-Bronx-NY-10460/29783979_zpid/,MULTI_FAMILY,Bronx,"1538 Bryant Avenue, Bronx, NY 10460",For Sale by Agent,"$1,199,900",EXIT Realty Private Client
https://www.zillow.com/homedetails/1534-Hollywood-Ave-Bronx-NY-10461/29843038_zpid/,MULTI_FAMILY,Bronx,"1534 Hollywood Ave, Bronx, NY 10461",For Sale by Agent,"$1,450,000",Blue Brick Real Estate
https://www.zillow.com/homedetails/937-Croes-Ave-Bronx-NY-10473/2054910877_zpid/,MULTI_FAMILY,Bronx,"937 Croes Avenue, Bronx, NY 10473",For Sale by Agent,"$1,215,000",Morris Park Realty Group
https://www.zillow.com/homedetails/3231-Grace-Ave-Bronx-NY-10469/142678629_zpid/,MULTI_FAMILY,Bronx,"3231 Grace Avenue, Bronx, NY 10469",For Sale by Agent,"$750,000",YourHomeSold Guaranteed Realty
https://www.zillow.com/homedetails/2037-Radcliff-Ave-Bronx-NY-10462/29818300_zpid/,MULTI_FAMILY,Bronx,"2037 Radcliff Avenue, Bronx, NY 10462",For Sale by Agent,"$710,000",Comres Realty Group LLC
https://www.zillow.com/homedetails/3087-Heath-Ave-Bronx-NY-10463/29787342_zpid/,MULTI_FAMILY,Bronx,"3087 Heath Avenue, Bronx, NY 10463",For Sale by Agent,"$1,200,000",Expert Homes NY
https://www.zillow.com/homedetails/306-Harding-Park-Bronx-NY-10473/29790035_zpid/,MULTI_FAMILY,Bronx,"306 Harding Park, Bronx, NY 10473",For Sale by Agent,"$739,999",RE/MAX Boutique Realty
https://www.zillow.com/homedetails/4124-Digney-Ave-Bronx-NY-10466/29836824_zpid/,MULTI_FAMILY,Bronx,"4124 Digney Avenue, Bronx, NY 10466",For Sale by Agent,"$769,000",Real Estate Authorities Inc
https://www.zillow.com/homedetails/828-E-214th-St-Bronx-NY-10467/29827025_zpid/,MULTI_FAMILY,Bronx,"828 E 214th St, Bronx, NY 10467",For Sale by Agent,"$779,000",Keller Williams Realty Landmark
https://www.zillow.com/homedetails/939-Croes-Ave-Bronx-NY-10473/2054876494_zpid/,MULTI_FAMILY,Bronx,"939 Croes Avenue, Bronx, NY 10473",For Sale by Agent,"$1,215,000",Morris Park Realty Group
https://www.zillow.com/homedetails/1828-Barnes-Ave-Bronx-NY-10462/29813453_zpid/,MULTI_FAMILY,Bronx,"1828 Barnes Avenue, Bronx, NY 10462",For Sale by Agent,"$990,000",JL Capital Real Estate Corp
https://www.zillow.com/homedetails/1389-E-233rd-St-Bronx-NY-10466/2143034519_zpid/,MULTI_FAMILY,Bronx,"1389 E 233rd Street, Bronx, NY 10466",For Sale by Agent,"$1,199,000",Lifesmart Real Estate LLC
https://www.zillow.com/homedetails/1604-Van-Buren-St-Bronx-NY-10460/29812586_zpid/,MULTI_FAMILY,Bronx,"1604 Van Buren Street, Bronx, NY 10460",For Sale by Agent,"$1,045,000",Comres Realty Group LLC
https://www.zillow.com/homedetails/3054-Lawton-Ave-Bronx-NY-10465/29846742_zpid/,SINGLE_FAMILY,Bronx,"3054 Lawton Avenue, Bronx, NY 10465",For Sale by Agent,"$509,000",EXIT Realty Private Client
https://www.zillow.com/homedetails/3003-Randall-Ave-Bronx-NY-10465/29845010_zpid/,MULTI_FAMILY,Bronx,"3003 Randall Avenue, Bronx, NY 10465",For Sale by Agent,"$819,000",Han Tang Realty Inc.
https://www.zillow.com/homedetails/2037-Radcliff-Ave-Bronx-NY-10462/29818300_zpid/,MULTI_FAMILY,Bronx,"2037 Radcliff Avenue, Bronx, NY 10462",For Sale by Agent,"$710,000",Comres Realty Group LLC
https://www.zillow.com/homedetails/3019-Kingsbridge-Ter-Bronx-NY-10463/29787171_zpid/,TOWNHOUSE,Bronx,"3019 Kingsbridge Terrace, Bronx, NY 10463",For Sale by Agent,"$850,000",Braithwaite Realty LLC
https://www.zillow.com/homedetails/3080-Decatur-Ave-Bronx-NY-10467/29788444_zpid/,LOT,Bronx,"3080 Decatur Ave, Bronx, NY 10467",For Sale by Agent,"$260,000",NARDIN ELITE ASSOCIATES INC
https://www.zillow.com/homedetails/262-Zerega-Aveune-Bronx-NY-10473/2087785700_zpid/,MULTI_FAMILY,Bronx,"262 Zerega Ave, Bronx, NY 10473",For Sale by Agent,"$980,000",Century Homes Realty Group LLC
https://www.zillow.com/homedetails/1165-E-223rd-St-Bronx-NY-10466/29834372_zpid/,MULTI_FAMILY,Bronx,"1165 E 223rd Street, Bronx, NY 10466",For Sale by Agent,"$1,050,000",NY Home Owner Inc.
https://www.zillow.com/homedetails/27-Buchanan-Pl-Bronx-NY-10453/112505232_zpid/,MULTI_FAMILY,Bronx,"27 Buchanan Pl, Bronx, NY 10453",For Sale by Agent,"$9,500,000","Rockman Realty, LLC"
https://www.zillow.com/homedetails/1981-Crotona-Ave-Bronx-NY-10457/29784804_zpid/,LOT,Bronx,"1981 Crotona Avenue, Bronx, NY 10457",For Sale by Agent,"$325,000",WW Realty Group Inc
https://www.zillow.com/homedetails/1989-Southern-Blvd-Bronx-NY-10460/64774608_zpid/,MULTI_FAMILY,Bronx,"1989 Southern Boulevard, Bronx, NY 10460",For Sale by Agent,"$1,250,000",Winzone Realty Inc
https://www.zillow.com/homedetails/596-Beech-Ter-Bronx-NY-10454/55540861_zpid/,MULTI_FAMILY,Bronx,"596 Beech Terrace, Bronx, NY 10454",For Sale by Agent,"$999,999",EXP Realty
https://www.zillow.com/homedetails/945-E-216th-St-TOM-Bronx-NY-10469/2060117337_zpid/,SINGLE_FAMILY,Bronx,"945 E 216th St #TOM, Bronx, NY 10469",For Sale by Agent,"$699,999",Empire Home Sales
https://www.zillow.com/homedetails/2752-Fenton-Ave-Bronx-NY-10469/29823620_zpid/,SINGLE_FAMILY,Bronx,"2752 Fenton Avenue, Bronx, NY 10469",For Sale by Agent,"$778,000",New Concept Sheiks Realty Inc.
https://www.zillow.com/homedetails/4124-Digney-Ave-Bronx-NY-10466/29836824_zpid/,MULTI_FAMILY,Bronx,"4124 Digney Avenue, Bronx, NY 10466",For Sale by Agent,"$769,000",Real Estate Authorities Inc
https://www.zillow.com/homedetails/904-Bryant-Ave-Bronx-NY-10474/29781153_zpid/,TOWNHOUSE,Bronx,"904 Bryant Avenue, Bronx, NY 10474",For Sale by Agent,"$949,000",HOUSESRUS.COM Inc
https://www.zillow.com/homedetails/863-Calhoun-Ave-Bronx-NY-10465/29848183_zpid/,SINGLE_FAMILY,Bronx,"863 Calhoun Avenue, Bronx, NY 10465",For Sale by Agent,"$690,000",Keller Williams Realty NYC Grp
https://www.zillow.com/homedetails/1215-Mace-Ave-2-Bronx-NY-10469/2059384188_zpid/,MULTI_FAMILY,Bronx,"1215 Mace Avenue UNIT 2, Bronx, NY 10469",For Sale by Agent,"$1,299,000",Exp Realty
https://www.zillow.com/homedetails/1995-Birchall-Ave-Bronx-NY-10462/2076929877_zpid/,MULTI_FAMILY,Bronx,"1995 Birchall Avenue, Bronx, NY 10462",For Sale by Agent,"$6,000,000",YourHomeSold Guaranteed Realty
https://www.zillow.com/homedetails/2021-Watson-Ave-Bronx-NY-10472/29796665_zpid/,SINGLE_FAMILY,Bronx,"2021 Watson Ave, Bronx, NY 10472",For Sale by Agent,"$849,000",COUNTRYWIDE REAL ESTATE INC
https://www.zillow.com/homedetails/1534-Hollywood-Ave-Bronx-NY-10461/29843038_zpid/,MULTI_FAMILY,Bronx,"1534 Hollywood Ave, Bronx, NY 10461",For Sale by Agent,"$1,450,000",Blue Brick Real Estate
https://www.zillow.com/homedetails/4161-Laconia-Ave-Bronx-NY-10466/29833794_zpid/,SINGLE_FAMILY,Bronx,"4161 Laconia Ave, Bronx, NY 10466",For Sale by Agent,"$449,500",NARDIN ELITE ASSOCIATES INC
https://www.zillow.com/homedetails/298-Zerega-Ave-Bronx-NY-10473/2117797249_zpid/,MULTI_FAMILY,Bronx,"298 Zerega Ave, Bronx, NY 10473",For Sale by Agent,"$1,050,000",Re Max Distinguished Homes
https://www.zillow.com/homedetails/1024-Faile-St-Bronx-NY-10459/29780864_zpid/,MULTI_FAMILY,Bronx,"1024 Faile St, Bronx, NY 10459",For Sale by Agent,"$1,299,000",Michel Madie Real Estate Services
https://www.zillow.com/homedetails/2833-Ely-Ave-2-Bronx-NY-10469/112502955_zpid/,TOWNHOUSE,Bronx,"2833 Ely Avenue UNIT 2, Bronx, NY 10469",For Sale by Agent,"$504,000",Howard Hanna Rand Realty
https://www.zillow.com/homedetails/1319-Harding-Park-Bronx-NY-10473/29790589_zpid/,SINGLE_FAMILY,Bronx,"1319 Harding Park, Bronx, NY 10473",For Sale by Agent,"$529,000",Keystone Realty USA Corp
https://www.zillow.com/homedetails/3167-Wissman-Ave-Bronx-NY-10465/29847005_zpid/,SINGLE_FAMILY,Bronx,"3167 Wissman Ave, Bronx, NY 10465",For Sale by Agent,"$550,000",RE MAX Team
https://www.zillow.com/homedetails/2309-Fish-Ave-Bronx-NY-10469/29819790_zpid/,SINGLE_FAMILY,Bronx,"2309 Fish Ave, Bronx, NY 10469",For Sale by Agent,"$729,999",Manhattan Realty Group
https://www.zillow.com/homedetails/828-E-214th-St-Bronx-NY-10467/29827025_zpid/,MULTI_FAMILY,Bronx,"828 E 214th St, Bronx, NY 10467",For Sale by Agent,"$779,000",Keller Williams Realty Landmark
https://www.zillow.com/homedetails/2106-Honeywell-Ave-APT-1-Bronx-NY-10460/2054273936_zpid/,MULTI_FAMILY,Bronx,"2106 Honeywell Ave APT 1, Bronx, NY 10460",For Sale by Agent,"$1,600,000",Keller Williams Realty Landmark II
https://www.zillow.com/homedetails/919-E-224th-St-Bronx-NY-10466/29832891_zpid/,SINGLE_FAMILY,Bronx,"919 E 224th Street, Bronx, NY 10466",For Sale by Agent,"$700,000",NYC Empire Realty Inc.
https://www.zillow.com/homedetails/4039-Rombouts-Ave-TOM-Bronx-NY-10466/2061587464_zpid/,MULTI_FAMILY,Bronx,"4039 Rombouts Ave #TOM, Bronx, NY 10466",For Sale by Agent,"$949,999",Empire Home Sales
https://www.zillow.com/homedetails/4419-Bruner-Ave-Bronx-NY-10466/29839500_zpid/,MULTI_FAMILY,Bronx,"4419 Bruner Avenue, Bronx, NY 10466",For Sale by Agent,"$939,000",Exit Realty DKC
https://www.zillow.com/homedetails/3003-Randall-Ave-Bronx-NY-10465/29845010_zpid/,MULTI_FAMILY,Bronx,"3003 Randall Avenue, Bronx, NY 10465",For Sale by Agent,"$819,000",Han Tang Realty Inc.
https://www.zillow.com/homedetails/1140-E-224th-St-Bronx-NY-10466/29834394_zpid/,SINGLE_FAMILY,Bronx,"1140 E 224 Street, Bronx, NY 10466",For Sale by Agent,"$530,000",Century 21 Milestone Realty
https://www.zillow.com/homedetails/1828-Edenwald-Ave-Bronx-NY-10466/29835799_zpid/,MULTI_FAMILY,Bronx,"1828 Edenwald Ave, Bronx, NY 10466",For Sale by Agent,"$899,000",ACG REALTY NY LLC
https://www.zillow.com/homedetails/99-W-163rd-St-Bronx-NY-10452/60023051_zpid/,MULTI_FAMILY,Bronx,"99 W 163rd Street, Bronx, NY 10452",For Sale by Agent,"$900,000",Exp Realty
https://www.zillow.com/homedetails/2155-Mapes-Ave-Bronx-NY-10460/29785395_zpid/,SINGLE_FAMILY,Bronx,"2155 Mapes Avenue, Bronx, NY 10460",For Sale by Agent,"$599,999",Corcoran Baer & McIntosh
https://www.zillow.com/homedetails/2560-Fenton-Ave-Bronx-NY-10469/29822099_zpid/,SINGLE_FAMILY,Bronx,"2560 Fenton Avenue, Bronx, NY 10469",For Sale by Agent,"$799,999",Century 21 Metro Star
https://www.zillow.com/homedetails/2225-Seward-Ave-Bronx-NY-10473/29793022_zpid/,SINGLE_FAMILY,Bronx,"2225 Seward Avenue, Bronx, NY 10473",For Sale by Agent,"$749,000",Cruz Network The Bronx Realty
https://www.zillow.com/homedetails/3087-Heath-Ave-Bronx-NY-10463/29787342_zpid/,MULTI_FAMILY,Bronx,"3087 Heath Avenue, Bronx, NY 10463",For Sale by Agent,"$1,200,000",Expert Homes NY
https://www.zillow.com/homedetails/1135-Croes-Ave-Bronx-NY-10472/29794816_zpid/,MULTI_FAMILY,Bronx,"1135 Croes Avenue, Bronx, NY 10472",For Sale by Agent,"$1,050,000",Exit Realty DKC
https://www.zillow.com/homedetails/865-E-215th-St-Bronx-NY-10467/29827098_zpid/,MULTI_FAMILY,Bronx,"865 E 215th Street, Bronx, NY 10467",For Sale by Agent,"$599,990",New Concept Sheiks Realty Inc.
https://www.zillow.com/homedetails/2159-Belmont-Ave-Bronx-NY-10457/64636284_zpid/,MULTI_FAMILY,Bronx,"2159 Belmont Avenue, Bronx, NY 10457",For Sale by Agent,"$999,999","Beacon Homes Intl., Inc"
https://www.zillow.com/homedetails/3426-Boller-Ave-4-Bronx-NY-10475/2053544896_zpid/,MULTI_FAMILY,Bronx,"3426 Boller Ave #4, Bronx, NY 10475",For Sale by Agent,"$999,000",WW Realty Group
https://www.zillow.com/homedetails/3652-De-Reimer-Ave-Bronx-NY-10466/2108995334_zpid/,LOT,Bronx,"3652 De Reimer Avenue, Bronx, NY 10466",For Sale by Agent,"$119,000",Meyers Enterprise Realty Group
https://www.zillow.com/homedetails/57-Shore-Dr-Bronx-NY-10465/2060739050_zpid/,SINGLE_FAMILY,Bronx,"57 Shore Drive, Accord, NY 10465",For Sale by Agent,"$687,000",J Home Realty LLC
https://www.zillow.com/homedetails/1544-Leland-Ave-Bronx-NY-10460/83178517_zpid/,MULTI_FAMILY,Bronx,"1544 Leland Avenue, Bronx, NY 10460",For Sale by Agent,"$1,125,000",Century 21 Future Homes Realty
https://www.zillow.com/homedetails/1730-Tomlinson-Ave-Bronx-NY-10461/29814712_zpid/,TOWNHOUSE,Bronx,"1730 Tomlinson Avenue, Bronx, NY 10461",For Sale by Agent,"$699,500",Pantiga Group Inc.
https://www.zillow.com/homedetails/645-Saint-Lawrence-Ave-Bronx-NY-10473/29792342_zpid/,MULTI_FAMILY,Bronx,"645 Saint Lawrence Ave, Bronx, NY 10473",For Sale by Agent,"$799,000",Douglas Elliman
https://www.zillow.com/homedetails/1549-Leland-Ave-Bronx-NY-10460/29798861_zpid/,MULTI_FAMILY,Bronx,"1549 Leland Avenue, Bronx, NY 10460",For Sale by Agent,"$1,149,000",Alba VIP Realty LLC
https://www.zillow.com/homedetails/1621-Bay-Shore-Ave-Bronx-NY-10465/29844464_zpid/,MULTI_FAMILY,Bronx,"1621 Bayshore Avenue, Bronx, NY 10465",For Sale by Agent,"$1,579,000",Howard Hanna Rand Realty
https://www.zillow.com/homedetails/2335-Beaumont-Ave-Bronx-NY-10458/29784980_zpid/,MULTI_FAMILY,Bronx,"2335 Beaumont Avenue, Bronx, NY 10458",For Sale by Agent,"$925,000","Beacon Homes Intl., Inc"
https://www.zillow.com/homedetails/1027-E-215th-St-Bronx-NY-10469/29828178_zpid/,MULTI_FAMILY,Bronx,"1027 E 215th Street, Bronx, NY 10469",For Sale by Agent,"$699,999",Budget Real Estate NYC Inc
https://www.zillow.com/homedetails/2541-Colden-Ave-Bronx-NY-10469/29820765_zpid/,SINGLE_FAMILY,Bronx,"2541 Colden Avenue, Bronx, NY 10469",For Sale by Agent,"$1,200,000",Triforce Commercial RE LLC
https://www.zillow.com/homedetails/2090-Arthur-Ave-Bronx-NY-10457/29784625_zpid/,SINGLE_FAMILY,Bronx,"2090 Arthur Ave, Bronx, NY 10457",For Sale by Agent,"$2,000,000",Oxford Property Group
https://www.zillow.com/homedetails/1438-Saint-Lawrence-Ave-Bronx-NY-10460/29798481_zpid/,MULTI_FAMILY,Bronx,"1438 Saint Lawrence Avenue, Bronx, NY 10460",For Sale by Agent,"$900,000",Safeway Realty Corp
https://www.zillow.com/homedetails/99-W-163rd-St-Bronx-NY-10452/60023051_zpid/,MULTI_FAMILY,Bronx,"99 W 163rd Street, Bronx, NY 10452",For Sale by Agent,"$900,000",Exp Realty
https://www.zillow.com/homedetails/1-Oasis-St-Bronx-NY-10464/2054416698_zpid/,MULTI_FAMILY,Bronx,"1 Oasis Street, Bronx, NY 10464",For Sale by Agent,"$1,225,000",CF Luxe Real Estate
https://www.zillow.com/homedetails/1928-Prospect-Ave-Bronx-NY-10457/29783100_zpid/,MULTI_FAMILY,Bronx,"1928 Prospect Ave, Bronx, NY 10457",For Sale by Agent,"$1,100,000",Century Homes Realty Group LLC
https://www.zillow.com/homedetails/713-E-239th-St-Bronx-NY-10466/29839449_zpid/,MULTI_FAMILY,Bronx,"713 E 239th Street, Bronx, NY 10466",For Sale by Agent,"$1,499,000",CENTURY 21 ROYAL
https://www.zillow.com/homedetails/685-E-223rd-St-Bronx-NY-10466/29831648_zpid/,MULTI_FAMILY,Bronx,"685 E 223rd St, Bronx, NY 10466",For Sale by Agent,"$918,000",Dom Realty of NY
https://www.zillow.com/homedetails/1215-Bronx-River-Ave-Bronx-NY-10472/29795643_zpid/,MULTI_FAMILY,Bronx,"1215 Bronx River Avenue, Bronx, NY 10472",For Sale by Agent,"$1,099,000",Best American Homes Inc
https://www.zillow.com/homedetails/1307-Vreeland-Ave-Bronx-NY-10461/82784986_zpid/,MULTI_FAMILY,Bronx,"1307 Vreeland Avenue, Bronx, NY 10461",For Sale by Agent,"$1,100,000",Morris Park Realty Group
https://www.zillow.com/homedetails/1391-Clinton-Ave-Bronx-NY-10456/29782911_zpid/,MULTI_FAMILY,Bronx,"1391 Clinton Ave, Bronx, NY 10456",For Sale by Agent,"$1,050,000",Green House Advisors
https://www.zillow.com/homedetails/69-W-164th-St-Bronx-NY-10452/116544312_zpid/,MULTI_FAMILY,Bronx,"69 W 164th St, Bronx, NY 10452",For Sale by Agent,"$875,000",Douglas Elliman
https://www.zillow.com/homedetails/1472-E-233rd-St-Bronx-NY-10466/29834965_zpid/,MULTI_FAMILY,Bronx,"1472 E 233rd Street, Bronx, NY 10466",For Sale by Agent,"$750,000",Exp Realty
https://www.zillow.com/homedetails/945-E-216th-St-TOM-Bronx-NY-10469/2060117337_zpid/,SINGLE_FAMILY,Bronx,"945 E 216th St #TOM, Bronx, NY 10469",For Sale by Agent,"$699,999",Empire Home Sales
https://www.zillow.com/homedetails/518-Logan-Ave-Bronx-NY-10465/29845251_zpid/,SINGLE_FAMILY,Bronx,"518 Logan Avenue, Bronx, NY 10465",For Sale by Agent,"$895,000",Century 21 Kafcos Realty
https://www.zillow.com/homedetails/1520-Burke-Ave-Bronx-NY-10469/79713540_zpid/,MULTI_FAMILY,Bronx,"1520 Burke Avenue, Bronx, NY 10469",For Sale by Agent,"$1,400,000",RE/MAX Voyage Realty
https://www.zillow.com/homedetails/1612-Haight-Ave-Bronx-NY-10461/29814627_zpid/,MULTI_FAMILY,Bronx,"1612 Haight Avenue, Bronx, NY 10461",For Sale by Agent,"$1,270,000",Morris Park Realty Group
https://www.zillow.com/homedetails/373-E-157th-St-Bronx-NY-10451/29777733_zpid/,MULTI_FAMILY,Bronx,"373 E 157th St, Bronx, NY 10451",For Sale by Agent,"$775,000",5 Boro Realty Corp
https://www.zillow.com/homedetails/3661-Varian-Ave-Bronx-NY-10466/55541337_zpid/,MULTI_FAMILY,Bronx,"3661 Varian Avenue, Bronx, NY 10466",For Sale by Agent,"$1,100,000",Exp Realty
https://www.zillow.com/homedetails/919-E-224th-St-Bronx-NY-10466/29832891_zpid/,SINGLE_FAMILY,Bronx,"919 E 224th Street, Bronx, NY 10466",For Sale by Agent,"$700,000",NYC Empire Realty Inc.
https://www.zillow.com/homedetails/2309-Fish-Ave-Bronx-NY-10469/29819790_zpid/,SINGLE_FAMILY,Bronx,"2309 Fish Ave, Bronx, NY 10469",For Sale by Agent,"$729,999",Manhattan Realty Group
https://www.zillow.com/homedetails/4329-Bruner-Ave-Bronx-NY-10466/29838497_zpid/,TOWNHOUSE,Bronx,"4329 Bruner Avenue, Bronx, NY 10466",For Sale by Agent,"$579,990","Levy & Associates Realty, LLC"
https://www.zillow.com/homedetails/1048-Huntington-Ave-Bronx-NY-10465/29847874_zpid/,SINGLE_FAMILY,Bronx,"1048 Huntington Ave, Bronx, NY 10465",For Sale by Agent,"$678,000",P R O Links Realty Inc
https://www.zillow.com/homedetails/861-Macy-Pl-Bronx-NY-10455/29780053_zpid/,MULTI_FAMILY,Bronx,"861 Macy Pl, Bronx, NY 10455",For Sale by Agent,"$1,050,000",Keller Williams NYC
https://www.zillow.com/homedetails/4642-Murdock-Ave-Bronx-NY-10466/29840505_zpid/,SINGLE_FAMILY,Bronx,"4642 Murdock Avenue, Bronx, NY 10466",For Sale by Agent,"$550,000",Community Realty Alliance Corp
https://www.zillow.com/homedetails/3167-Wissman-Ave-Bronx-NY-10465/29847005_zpid/,SINGLE_FAMILY,Bronx,"3167 Wissman Ave, Bronx, NY 10465",For Sale by Agent,"$550,000",RE MAX Team
https://www.zillow.com/homedetails/19-E-204th-St-Bronx-NY-10468/2122243404_zpid/,MULTI_FAMILY,Bronx,"19 E 204th Street, Bronx, NY 10468",For Sale by Agent,"$5,800,000",Apex Realty
https://www.zillow.com/homedetails/3026-Wallace-Ave-Bronx-NY-10467/29824690_zpid/,MULTI_FAMILY,Bronx,"3026 Wallace Avenue, Bronx, NY 10467",For Sale by Agent,"$825,000",Century 21 Future Homes Realty
https://www.zillow.com/homedetails/1758-Anthony-Ave-Bronx-NY-10457/29782705_zpid/,MULTI_FAMILY,Bronx,"1758 Anthony Avenue, Bronx, NY 10457",For Sale by Agent,"$765,000",Century 21 Galvez
https://www.zillow.com/homedetails/755-E-232nd-St-Bronx-NY-10466/29832264_zpid/,MULTI_FAMILY,Bronx,"755 E 232nd Street, Wakefield, NY 10466",For Sale by Agent,"$749,000",Private Homes Realty LLC
https://www.zillow.com/homedetails/1140-E-224th-St-Bronx-NY-10466/29834394_zpid/,SINGLE_FAMILY,Bronx,"1140 E 224 Street, Bronx, NY 10466",For Sale by Agent,"$530,000",Century 21 Milestone Realty
https://www.zillow.com/homedetails/2728-Hone-Ave-Bronx-NY-10469/29823037_zpid/,MULTI_FAMILY,Bronx,"2728 Hone Avenue, Bronx, NY 10469",For Sale by Agent,"$699,000",YourHomeSold Guaranteed Realty
https://www.zillow.com/homedetails/1544-Leland-Ave-Bronx-NY-10460/83178517_zpid/,MULTI_FAMILY,Bronx,"1544 Leland Avenue, Bronx, NY 10460",For Sale by Agent,"$1,125,000",Century 21 Future Homes Realty
https://www.zillow.com/homedetails/3426-Boller-Ave-4-Bronx-NY-10475/2053544896_zpid/,MULTI_FAMILY,Bronx,"3426 Boller Ave #4, Bronx, NY 10475",For Sale by Agent,"$999,000",WW Realty Group
https://www.zillow.com/homedetails/2746-Bouck-Ave-Bronx-NY-10469/29823376_zpid/,SINGLE_FAMILY,Bronx,"2746 Bouck Avenue, Bronx, NY 10469",For Sale by Agent,"$525,000",Exit Realty Group
https://www.zillow.com/homedetails/1768-Gleason-Ave-Bronx-NY-10472/29794941_zpid/,MULTI_FAMILY,Bronx,"1768 Gleason Avenue, Bronx, NY 10472",For Sale by Agent,"$950,000",Image Homes Realty Inc
https://www.zillow.com/homedetails/1389-E-233rd-St-Bronx-NY-10466/2143034519_zpid/,MULTI_FAMILY,Bronx,"1389 E 233rd Street, Bronx, NY 10466",For Sale by Agent,"$1,199,000",Lifesmart Real Estate LLC
https://www.zillow.com/homedetails/3302-Fish-Ave-Bronx-NY-10469/29829461_zpid/,MULTI_FAMILY,Bronx,"3302 Fish Avenue, Bronx, NY 10469",For Sale by Agent,"$699,000",YourHomeSold Guaranteed Realty
https://www.zillow.com/homedetails/1433-Roosevelt-Ave-Pelham-NY-10803/247839543_zpid/,LOT,Bronx,"1433 Roosevelt Avenue, Pelham, NY 10803",For Sale by Agent,"$1,250,000",HomeSmart Homes & Estates
https://www.zillow.com/homedetails/3-Van-Corlear-Pl-New-York-NY-10463/31554112_zpid/,MULTI_FAMILY,Bronx,"3 Van Corlear Place, Bronx, NY 10463",For Sale by Agent,"$1,450,000",Weichert Realtors
https://www.zillow.com/homedetails/1071-E-233rd-St-A-Bronx-NY-10466/2055636449_zpid/,MULTI_FAMILY,Bronx,"1071 E 233rd St #A, Bronx, NY 10466",For Sale by Agent,"$739,000",Keystone Realty USA Corp
